rt	trial_type	trial_index	trial_index_global	time_elapsed	subject	condition	problems	moveNum	src	category	imageName	init_locationsX	init_locationsY	movesX	movesY	dropTime	dropCorrect	dropPosition	final_locationsX	final_locationsY	problem_type	responseL	responseR
24641	test-sort	0	6	193249	p49727	passive	pbp02	4	lib/images/pbp02/test/pbp02_4-4.jpg	right	pbp02_4-4.jpg	590	306	988.5	556	12593	1	right	988.5	556	pbp02	one object	two objects
24641	test-sort	0	6	193250	p49727	passive	pbp02	5	lib/images/pbp02/test/pbp02_5-2.jpg	left	pbp02_5-2.jpg	590	306	191.5	556	14126	1	left	191.5	556	pbp02	one object	two objects
24641	test-sort	0	6	193250	p49727	passive	pbp02	6	lib/images/pbp02/test/pbp02_4-3.jpg	right	pbp02_4-3.jpg	590	306	988.5	556	17511	1	right	988.5	556	pbp02	one object	two objects
24641	test-sort	0	6	193250	p49727	passive	pbp02	7	lib/images/pbp02/test/pbp02_5-4.jpg	right	pbp02_5-4.jpg	590	306	988.5	556	19200	1	right	988.5	556	pbp02	one object	two objects
24641	test-sort	0	6	193250	p49727	passive	pbp02	8	lib/images/pbp02/test/pbp02_5-3.jpg	right	pbp02_5-3.jpg	590	306	988.5	556	20640	1	right	988.5	556	pbp02	one object	two objects
10269	survey-text-leftRight	0	7	205547	p49727	passive	pbp02	NA				NA	NA	NA	NA	NA	NA		NA	NA		one object	two objects
35483	passive-sort	0	1	155062	p502632	passive	pbp04	1	lib/images/pbp34/problem/pbp34_2-4.jpg	right	pbp34_2-4.jpg	425	235	942	241	9104	1	right	942	241	pbp34	Contained rectangles	Contained circles
35483	passive-sort	0	1	155062	p502632	passive	pbp04	2	lib/images/pbp34/problem/pbp34_3-3.jpg	right	pbp34_3-3.jpg	645	345	1054	241	12340	1	right	1054	241	pbp34	Contained rectangles	Contained circles
35483	passive-sort	0	1	155062	p502632	passive	pbp04	3	lib/images/pbp34/problem/pbp34_1-4.jpg	right	pbp34_1-4.jpg	645	455	942	348	14423	1	right	942	348	pbp34	Contained rectangles	Contained circles
35483	passive-sort	0	1	155062	p502632	passive	pbp04	4	lib/images/pbp34/problem/pbp34_1-3.jpg	right	pbp34_1-3.jpg	645	235	1054	348	17607	1	right	1054	348	pbp34	Contained rectangles	Contained circles
35483	passive-sort	0	1	155062	p502632	passive	pbp04	5	lib/images/pbp34/problem/pbp34_2-2.jpg	left	pbp34_2-2.jpg	425	345	125	241	19481	1	left	125	241	pbp34	Contained rectangles	Contained circles
35483	passive-sort	0	1	155062	p502632	passive	pbp04	6	lib/images/pbp34/problem/pbp34_3-2.jpg	left	pbp34_3-2.jpg	755	455	237	241	21647	1	left	237	241	pbp34	Contained rectangles	Contained circles
35483	passive-sort	0	1	155062	p502632	passive	pbp04	7	lib/images/pbp34/problem/pbp34_2-1.jpg	left	pbp34_2-1.jpg	535	455	125	348	23872	1	left	125	348	pbp34	Contained rectangles	Contained circles
35483	passive-sort	0	1	155062	p502632	passive	pbp04	8	lib/images/pbp34/problem/pbp34_1-1.jpg	left	pbp34_1-1.jpg	425	455	237	348	25832	1	left	237	348	pbp34	Contained rectangles	Contained circles
35483	passive-sort	0	1	155062	p502632	passive	pbp04	9	lib/images/pbp34/problem/pbp34_3-1.jpg	left	pbp34_3-1.jpg	535	235	237	455	27091	1	left	237	455	pbp34	Contained rectangles	Contained circles
35483	passive-sort	0	1	155062	p502632	passive	pbp04	10	lib/images/pbp34/problem/pbp34_2-3.jpg	right	pbp34_2-3.jpg	755	235	942	455	30036	1	right	942	455	pbp34	Contained rectangles	Contained circles
35483	passive-sort	0	1	155062	p502632	passive	pbp04	11	lib/images/pbp34/problem/pbp34_1-2.jpg	left	pbp34_1-2.jpg	535	345	125	455	31365	1	left	125	455	pbp34	Contained rectangles	Contained circles
35483	passive-sort	0	1	155062	p502632	passive	pbp04	12	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	755	345	1054	455	32465	1	right	1054	455	pbp34	Contained rectangles	Contained circles
42004	passive-sort	0	3	208976	p502632	passive	pbp04	1	lib/images/pbp04/problem/pbp04_3-1.jpg	left	pbp04_3-1.jpg	645	455	125	241	23363	1	left	125	241	pbp04	Contained rectangles	Contained circles
42004	passive-sort	0	3	208976	p502632	passive	pbp04	2	lib/images/pbp04/problem/pbp04_1-1.jpg	left	pbp04_1-1.jpg	535	345	237	241	25211	1	left	237	241	pbp04	Contained rectangles	Contained circles
42004	passive-sort	0	3	208976	p502632	passive	pbp04	3	lib/images/pbp04/problem/pbp04_2-2.jpg	left	pbp04_2-2.jpg	755	345	125	348	26982	1	left	125	348	pbp04	Contained rectangles	Contained circles
42004	passive-sort	0	3	208976	p502632	passive	pbp04	4	lib/images/pbp04/problem/pbp04_1-2.jpg	left	pbp04_1-2.jpg	425	235	237	348	28383	1	left	237	348	pbp04	Contained rectangles	Contained circles
42004	passive-sort	0	3	208976	p502632	passive	pbp04	5	lib/images/pbp04/problem/pbp04_1-4.jpg	right	pbp04_1-4.jpg	425	345	942	241	29743	1	right	942	241	pbp04	Contained rectangles	Contained circles
42004	passive-sort	0	3	208976	p502632	passive	pbp04	6	lib/images/pbp04/problem/pbp04_2-4.jpg	right	pbp04_2-4.jpg	535	235	1054	241	31088	1	right	1054	241	pbp04	Contained rectangles	Contained circles
42004	passive-sort	0	3	208976	p502632	passive	pbp04	7	lib/images/pbp04/problem/pbp04_3-2.jpg	left	pbp04_3-2.jpg	645	345	125	455	32580	1	left	125	455	pbp04	Contained rectangles	Contained circles
42004	passive-sort	0	3	208976	p502632	passive	pbp04	8	lib/images/pbp04/problem/pbp04_3-3.jpg	right	pbp04_3-3.jpg	755	455	942	348	33759	1	right	942	348	pbp04	Contained rectangles	Contained circles
42004	passive-sort	0	3	208976	p502632	passive	pbp04	9	lib/images/pbp04/problem/pbp04_1-3.jpg	right	pbp04_1-3.jpg	755	235	1054	348	35269	1	right	1054	348	pbp04	Contained rectangles	Contained circles
42004	passive-sort	0	3	208976	p502632	passive	pbp04	10	lib/images/pbp04/problem/pbp04_2-1.jpg	left	pbp04_2-1.jpg	645	235	237	455	36717	1	left	237	455	pbp04	Contained rectangles	Contained circles
42004	passive-sort	0	3	208976	p502632	passive	pbp04	11	lib/images/pbp04/problem/pbp04_2-3.jpg	right	pbp04_2-3.jpg	425	455	942	455	37837	1	right	942	455	pbp04	Contained rectangles	Contained circles
42004	passive-sort	0	3	208976	p502632	passive	pbp04	12	lib/images/pbp04/problem/pbp04_3-4.jpg	right	pbp04_3-4.jpg	535	455	1054	455	38993	1	right	1054	455	pbp04	Contained rectangles	Contained circles
21465	test-sort	0	6	254198	p502632	passive	pbp04	1	lib/images/pbp04/test/pbp04_4-3.jpg	right	pbp04_4-3.jpg	590	306	988.5	556	3752	1	right	988.5	556	pbp04	Contained rectangles	Contained circles
21465	test-sort	0	6	254198	p502632	passive	pbp04	2	lib/images/pbp04/test/pbp04_5-3.jpg	right	pbp04_5-3.jpg	590	306	988.5	556	6006	1	right	988.5	556	pbp04	Contained rectangles	Contained circles
21465	test-sort	0	6	254198	p502632	passive	pbp04	3	lib/images/pbp04/test/pbp04_4-1.jpg	left	pbp04_4-1.jpg	590	306	191.5	556	8005	1	left	191.5	556	pbp04	Contained rectangles	Contained circles
21465	test-sort	0	6	254198	p502632	passive	pbp04	4	lib/images/pbp04/test/pbp04_5-4.jpg	right	pbp04_5-4.jpg	590	306	988.5	556	10199	1	right	988.5	556	pbp04	Contained rectangles	Contained circles
21465	test-sort	0	6	254198	p502632	passive	pbp04	5	lib/images/pbp04/test/pbp04_5-1.jpg	left	pbp04_5-1.jpg	590	306	191.5	556	12508	1	left	191.5	556	pbp04	Contained rectangles	Contained circles
21465	test-sort	0	6	254198	p502632	passive	pbp04	6	lib/images/pbp04/test/pbp04_4-2.jpg	left	pbp04_4-2.jpg	590	306	191.5	556	14090	1	left	191.5	556	pbp04	Contained rectangles	Contained circles
21465	test-sort	0	6	254198	p502632	passive	pbp04	7	lib/images/pbp04/test/pbp04_5-2.jpg	left	pbp04_5-2.jpg	590	306	191.5	556	15640	1	left	191.5	556	pbp04	Contained rectangles	Contained circles
21465	test-sort	0	6	254198	p502632	passive	pbp04	8	lib/images/pbp04/test/pbp04_4-4.jpg	right	pbp04_4-4.jpg	590	306	988.5	556	17455	1	right	988.5	556	pbp04	Contained rectangles	Contained circles
19585	survey-text-leftRight	0	7	275801	p502632	passive	pbp04	NA				NA	NA	NA	NA	NA	NA		NA	NA		Contained rectangles	Contained circles
70939	passive-sort	0	1	162847	p505046	passive	pbp19	1	lib/images/pbp34/problem/pbp34_1-1.jpg	left	pbp34_1-1.jpg	645	235	237	241	17391	1	left	237	241	pbp34	Higher velocity	Lower velocity
70939	passive-sort	0	1	162847	p505046	passive	pbp19	2	lib/images/pbp34/problem/pbp34_3-2.jpg	left	pbp34_3-2.jpg	425	235	237	455	22480	1	left	237	455	pbp34	Higher velocity	Lower velocity
70939	passive-sort	0	1	162847	p505046	passive	pbp19	3	lib/images/pbp34/problem/pbp34_3-3.jpg	right	pbp34_3-3.jpg	755	455	126	468	24675	0	left	942	455	pbp34	Higher velocity	Lower velocity
70939	passive-sort	0	1	162848	p505046	passive	pbp19	4	lib/images/pbp34/problem/pbp34_3-3.jpg	right	pbp34_3-3.jpg	755	455	942	455	33366	1	right	942	455	pbp34	Higher velocity	Lower velocity
70939	passive-sort	0	1	162848	p505046	passive	pbp19	5	lib/images/pbp34/problem/pbp34_3-1.jpg	left	pbp34_3-1.jpg	645	345	125	455	37162	1	left	125	455	pbp34	Higher velocity	Lower velocity
70939	passive-sort	0	1	162848	p505046	passive	pbp19	6	lib/images/pbp34/problem/pbp34_2-2.jpg	left	pbp34_2-2.jpg	535	455	237	348	44434	1	left	237	348	pbp34	Higher velocity	Lower velocity
70939	passive-sort	0	1	162848	p505046	passive	pbp19	7	lib/images/pbp34/problem/pbp34_1-2.jpg	left	pbp34_1-2.jpg	535	235	125	241	46920	1	left	125	241	pbp34	Higher velocity	Lower velocity
70939	passive-sort	0	1	162848	p505046	passive	pbp19	8	lib/images/pbp34/problem/pbp34_1-3.jpg	right	pbp34_1-3.jpg	425	345	942	241	53630	1	right	942	241	pbp34	Higher velocity	Lower velocity
70939	passive-sort	0	1	162848	p505046	passive	pbp19	9	lib/images/pbp34/problem/pbp34_2-3.jpg	right	pbp34_2-3.jpg	755	235	942	348	59823	1	right	942	348	pbp34	Higher velocity	Lower velocity
70939	passive-sort	0	1	162848	p505046	passive	pbp19	10	lib/images/pbp34/problem/pbp34_2-4.jpg	right	pbp34_2-4.jpg	645	455	1054	348	62364	1	right	1054	348	pbp34	Higher velocity	Lower velocity
70939	passive-sort	0	1	162849	p505046	passive	pbp19	11	lib/images/pbp34/problem/pbp34_1-4.jpg	right	pbp34_1-4.jpg	535	345	1054	241	64623	1	right	1054	241	pbp34	Higher velocity	Lower velocity
70939	passive-sort	0	1	162849	p505046	passive	pbp19	12	lib/images/pbp34/problem/pbp34_2-1.jpg	left	pbp34_2-1.jpg	425	455	125	348	66577	1	left	125	348	pbp34	Higher velocity	Lower velocity
70939	passive-sort	0	1	162849	p505046	passive	pbp19	13	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	755	345	1054	455	67934	1	right	1054	455	pbp34	Higher velocity	Lower velocity
147613	passive-sort	0	3	317299	p505046	passive	pbp19	1	lib/images/pbp19/problem/pbp19_2-4.jpg	right	pbp19_2-4.jpg	755	235	118	242	25499	0	left	942	241	pbp19	Higher velocity	Lower velocity
147613	passive-sort	0	3	317299	p505046	passive	pbp19	2	lib/images/pbp19/problem/pbp19_2-4.jpg	right	pbp19_2-4.jpg	755	235	942	241	28393	1	right	942	241	pbp19	Higher velocity	Lower velocity
147613	passive-sort	0	3	317300	p505046	passive	pbp19	3	lib/images/pbp19/problem/pbp19_3-1.jpg	left	pbp19_3-1.jpg	645	235	125	241	46855	1	left	125	241	pbp19	Higher velocity	Lower velocity
147613	passive-sort	0	3	317300	p505046	passive	pbp19	4	lib/images/pbp19/problem/pbp19_3-3.jpg	right	pbp19_3-3.jpg	535	455	253	242	68079	0	left	1054	348	pbp19	Higher velocity	Lower velocity
147613	passive-sort	0	3	317300	p505046	passive	pbp19	5	lib/images/pbp19/problem/pbp19_3-3.jpg	right	pbp19_3-3.jpg	535	455	1054	348	72713	1	right	1054	348	pbp19	Higher velocity	Lower velocity
147613	passive-sort	0	3	317300	p505046	passive	pbp19	6	lib/images/pbp19/problem/pbp19_2-2.jpg	left	pbp19_2-2.jpg	535	235	125	348	77719	1	left	125	348	pbp19	Higher velocity	Lower velocity
147613	passive-sort	0	3	317300	p505046	passive	pbp19	7	lib/images/pbp19/problem/pbp19_3-4.jpg	right	pbp19_3-4.jpg	425	455	256	234	82507	0	left	942	348	pbp19	Higher velocity	Lower velocity
147613	passive-sort	0	3	317300	p505046	passive	pbp19	8	lib/images/pbp19/problem/pbp19_3-4.jpg	right	pbp19_3-4.jpg	425	455	942	348	84087	1	right	942	348	pbp19	Higher velocity	Lower velocity
147613	passive-sort	0	3	317300	p505046	passive	pbp19	9	lib/images/pbp19/problem/pbp19_3-2.jpg	left	pbp19_3-2.jpg	425	235	237	241	86102	1	left	237	241	pbp19	Higher velocity	Lower velocity
147613	passive-sort	0	3	317300	p505046	passive	pbp19	10	lib/images/pbp19/problem/pbp19_1-2.jpg	left	pbp19_1-2.jpg	755	455	943	456	109219	0	right	125	455	pbp19	Higher velocity	Lower velocity
147613	passive-sort	0	3	317300	p505046	passive	pbp19	11	lib/images/pbp19/problem/pbp19_1-2.jpg	left	pbp19_1-2.jpg	755	455	125	455	111697	1	left	125	455	pbp19	Higher velocity	Lower velocity
147613	passive-sort	0	3	317301	p505046	passive	pbp19	12	lib/images/pbp19/problem/pbp19_1-4.jpg	right	pbp19_1-4.jpg	425	345	942	455	120177	1	right	942	455	pbp19	Higher velocity	Lower velocity
147613	passive-sort	0	3	317301	p505046	passive	pbp19	13	lib/images/pbp19/problem/pbp19_1-3.jpg	right	pbp19_1-3.jpg	645	455	1054	455	133783	1	right	1054	455	pbp19	Higher velocity	Lower velocity
147613	passive-sort	0	3	317301	p505046	passive	pbp19	14	lib/images/pbp19/problem/pbp19_1-1.jpg	left	pbp19_1-1.jpg	755	345	237	455	135494	1	left	237	455	pbp19	Higher velocity	Lower velocity
147613	passive-sort	0	3	317301	p505046	passive	pbp19	15	lib/images/pbp19/problem/pbp19_2-3.jpg	right	pbp19_2-3.jpg	645	345	1054	241	143271	1	right	1054	241	pbp19	Higher velocity	Lower velocity
147613	passive-sort	0	3	317301	p505046	passive	pbp19	16	lib/images/pbp19/problem/pbp19_2-1.jpg	left	pbp19_2-1.jpg	535	345	237	348	144604	1	left	237	348	pbp19	Higher velocity	Lower velocity
75944	test-sort	0	6	404622	p505046	passive	pbp19	1	lib/images/pbp19/test/pbp19_4-4.jpg	right	pbp19_4-4.jpg	590	307.6000061	191.5	557.6000061	16381	0	left	191.5	557.6000061	pbp19	Higher velocity	Lower velocity
75944	test-sort	0	6	404622	p505046	passive	pbp19	2	lib/images/pbp19/test/pbp19_4-2.jpg	left	pbp19_4-2.jpg	590	307.6000061	191.5	557.6000061	22779	1	left	191.5	557.6000061	pbp19	Higher velocity	Lower velocity
75944	test-sort	0	6	404623	p505046	passive	pbp19	3	lib/images/pbp19/test/pbp19_5-4.jpg	right	pbp19_5-4.jpg	590	307.6000061	988.5	557.6000061	35295	1	right	988.5	557.6000061	pbp19	Higher velocity	Lower velocity
75944	test-sort	0	6	404623	p505046	passive	pbp19	4	lib/images/pbp19/test/pbp19_5-1.jpg	left	pbp19_5-1.jpg	590	307.6000061	191.5	557.6000061	40362	1	left	191.5	557.6000061	pbp19	Higher velocity	Lower velocity
75944	test-sort	0	6	404623	p505046	passive	pbp19	5	lib/images/pbp19/test/pbp19_4-3.jpg	right	pbp19_4-3.jpg	590	307.6000061	988.5	557.6000061	53479	1	right	988.5	557.6000061	pbp19	Higher velocity	Lower velocity
75944	test-sort	0	6	404623	p505046	passive	pbp19	6	lib/images/pbp19/test/pbp19_5-2.jpg	left	pbp19_5-2.jpg	590	307.6000061	191.5	557.6000061	59823	1	left	191.5	557.6000061	pbp19	Higher velocity	Lower velocity
75944	test-sort	0	6	404623	p505046	passive	pbp19	7	lib/images/pbp19/test/pbp19_4-1.jpg	left	pbp19_4-1.jpg	590	307.6000061	988.5	557.6000061	63004	0	right	988.5	557.6000061	pbp19	Higher velocity	Lower velocity
75944	test-sort	0	6	404623	p505046	passive	pbp19	8	lib/images/pbp19/test/pbp19_5-3.jpg	right	pbp19_5-3.jpg	590	307.6000061	988.5	557.6000061	71942	1	right	988.5	557.6000061	pbp19	Higher velocity	Lower velocity
51888	survey-text-leftRight	0	7	458536	p505046	passive	pbp19	NA				NA	NA	NA	NA	NA	NA		NA	NA		Higher velocity	Lower velocity
54938	active-sort	0	1	159441	p506544	active	pbp18	1	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	755	235	942	241	14365	1	right	942	241	pbp34	A sense of movement towards the middle	Movement to the sides
54938	active-sort	0	1	159442	p506544	active	pbp18	2	lib/images/pbp34/problem/pbp34_3-3.jpg	right	pbp34_3-3.jpg	645	235	1054	241	18917	1	right	1054	241	pbp34	A sense of movement towards the middle	Movement to the sides
54938	active-sort	0	1	159442	p506544	active	pbp18	3	lib/images/pbp34/problem/pbp34_1-4.jpg	right	pbp34_1-4.jpg	535	235	942	348	26630	1	right	942	348	pbp34	A sense of movement towards the middle	Movement to the sides
54938	active-sort	0	1	159442	p506544	active	pbp18	4	lib/images/pbp34/problem/pbp34_3-1.jpg	left	pbp34_3-1.jpg	755	345	237	241	28088	1	left	237	241	pbp34	A sense of movement towards the middle	Movement to the sides
54938	active-sort	0	1	159443	p506544	active	pbp18	5	lib/images/pbp34/problem/pbp34_2-3.jpg	right	pbp34_2-3.jpg	425	345	273	348	31413	0	left	942	455	pbp34	A sense of movement towards the middle	Movement to the sides
54938	active-sort	0	1	159443	p506544	active	pbp18	6	lib/images/pbp34/problem/pbp34_2-3.jpg	right	pbp34_2-3.jpg	425	345	942	455	33687	1	right	942	455	pbp34	A sense of movement towards the middle	Movement to the sides
54938	active-sort	0	1	159443	p506544	active	pbp18	7	lib/images/pbp34/problem/pbp34_2-1.jpg	left	pbp34_2-1.jpg	755	455	1047	453	35786	0	right	237	348	pbp34	A sense of movement towards the middle	Movement to the sides
54938	active-sort	0	1	159443	p506544	active	pbp18	8	lib/images/pbp34/problem/pbp34_2-1.jpg	left	pbp34_2-1.jpg	755	455	237	348	40040	1	left	237	348	pbp34	A sense of movement towards the middle	Movement to the sides
54938	active-sort	0	1	159444	p506544	active	pbp18	9	lib/images/pbp34/problem/pbp34_2-2.jpg	left	pbp34_2-2.jpg	535	345	125	241	43355	1	left	125	241	pbp34	A sense of movement towards the middle	Movement to the sides
54938	active-sort	0	1	159444	p506544	active	pbp18	10	lib/images/pbp34/problem/pbp34_1-2.jpg	left	pbp34_1-2.jpg	645	345	125	348	45299	1	left	125	348	pbp34	A sense of movement towards the middle	Movement to the sides
54938	active-sort	0	1	159445	p506544	active	pbp18	11	lib/images/pbp34/problem/pbp34_1-1.jpg	left	pbp34_1-1.jpg	425	455	237	455	46660	1	left	237	455	pbp34	A sense of movement towards the middle	Movement to the sides
54938	active-sort	0	1	159445	p506544	active	pbp18	12	lib/images/pbp34/problem/pbp34_3-2.jpg	left	pbp34_3-2.jpg	535	455	125	455	48530	1	left	125	455	pbp34	A sense of movement towards the middle	Movement to the sides
54938	active-sort	0	1	159445	p506544	active	pbp18	13	lib/images/pbp34/problem/pbp34_2-4.jpg	right	pbp34_2-4.jpg	425	235	1054	348	50417	1	right	1054	348	pbp34	A sense of movement towards the middle	Movement to the sides
54938	active-sort	0	1	159445	p506544	active	pbp18	14	lib/images/pbp34/problem/pbp34_1-3.jpg	right	pbp34_1-3.jpg	645	455	1054	455	51932	1	right	1054	455	pbp34	A sense of movement towards the middle	Movement to the sides
93441	active-sort	0	3	265372	p506544	active	pbp18	1	lib/images/pbp18/problem/pbp18_2-4.jpg	right	pbp18_2-4.jpg	535	345	213	263	5752	0	left	942	241	pbp18	A sense of movement towards the middle	Movement to the sides
93441	active-sort	0	3	265373	p506544	active	pbp18	2	lib/images/pbp18/problem/pbp18_2-4.jpg	right	pbp18_2-4.jpg	535	345	942	241	7590	1	right	942	241	pbp18	A sense of movement towards the middle	Movement to the sides
93441	active-sort	0	3	265373	p506544	active	pbp18	3	lib/images/pbp18/problem/pbp18_1-1.jpg	left	pbp18_1-1.jpg	645	235	1073	229	9641	0	right	125	241	pbp18	A sense of movement towards the middle	Movement to the sides
93441	active-sort	0	3	265373	p506544	active	pbp18	4	lib/images/pbp18/problem/pbp18_2-3.jpg	right	pbp18_2-3.jpg	755	345	1054	241	15257	1	right	1054	241	pbp18	A sense of movement towards the middle	Movement to the sides
93441	active-sort	0	3	265374	p506544	active	pbp18	5	lib/images/pbp18/problem/pbp18_2-2.jpg	left	pbp18_2-2.jpg	755	455	940	361	16956	0	right	237	348	pbp18	A sense of movement towards the middle	Movement to the sides
93441	active-sort	0	3	265374	p506544	active	pbp18	6	lib/images/pbp18/problem/pbp18_1-2.jpg	left	pbp18_1-2.jpg	535	235	901	341	30227	0	right	237	241	pbp18	A sense of movement towards the middle	Movement to the sides
93441	active-sort	0	3	265374	p506544	active	pbp18	7	lib/images/pbp18/problem/pbp18_1-2.jpg	left	pbp18_1-2.jpg	535	235	237	241	32767	1	left	237	241	pbp18	A sense of movement towards the middle	Movement to the sides
93441	active-sort	0	3	265374	p506544	active	pbp18	8	lib/images/pbp18/problem/pbp18_3-3.jpg	right	pbp18_3-3.jpg	425	235	942	348	36609	1	right	942	348	pbp18	A sense of movement towards the middle	Movement to the sides
93441	active-sort	0	3	265375	p506544	active	pbp18	9	lib/images/pbp18/problem/pbp18_1-3.jpg	right	pbp18_1-3.jpg	755	235	230	352	40642	0	left	1054	348	pbp18	A sense of movement towards the middle	Movement to the sides
93441	active-sort	0	3	265375	p506544	active	pbp18	10	lib/images/pbp18/problem/pbp18_1-3.jpg	right	pbp18_1-3.jpg	755	235	1054	348	43512	1	right	1054	348	pbp18	A sense of movement towards the middle	Movement to the sides
93441	active-sort	0	3	265376	p506544	active	pbp18	11	lib/images/pbp18/problem/pbp18_2-2.jpg	left	pbp18_2-2.jpg	755	455	237	348	49192	1	left	237	348	pbp18	A sense of movement towards the middle	Movement to the sides
