,ResponseID,StartDate,EndDate,timeP1_1,timeP1_2,timeP1_3,timeP1_4,LeftP1,RightP2,timeP2_1,timeP2_2,timeP2_3,timeP2_4,LeftP2,RightP2.1,time2.1Sh.2.,Age,Sex,Lang,Lang_TEXT,DO.BR.FL_65,DO.BR.FL_71,DO.BR.FL_90,DO.BR.FL_72,DO.BR.FL_91,DO.BR.FL_73,DO.BR.FL_94,DO.BR.FL_74,DO.BR.FL_97,trialCode,time_1,species,trialKind,stimOrder,time_2,time_3,time_4,leftResponse,rightResponse,ComparisonType,SharedType,SharedTypeNum,trial,ResponseOne,ResponseTwo,wordLenRespOne,wordLenRespTwo,wordsRespOne,wordsRespTwo,taggedWordsRespOne,taggedWordsRespTwo,contentWordsRespOne,contentWordsRespTwo,contentWordsRespOneNoBe,contentWordsRespTwoNoBe,contentWordLenRespOne,contentWordLenRespTwo,contentWordLenRespOneNoBe,contentWordLenRespTwoNoBe,uniqueWordPercOne,uniqueWordPercTwo,uniqueContentWordPercOne,uniqueContentWordPercTwo,uniqueContentWordNoBePercOne,uniqueContentWordNoBePercTwo
267,R_O2w8r3lHWFOLYMV,1/15/16 15:56,1/15/16 16:01,1.648,1.648,27.619,1,There is a circle in the center,There is a triangle in the center,1.558,1.558,16.732,1,The line is long,The line is short,,23,1,1,,FL_94|FL_73|FL_90|FL_71|FL_74|FL_91|FL_97|FL_72,FL_L86,FL_L81,FL_L68,FL_L89,FL_L63,FL_L92,FL_L70,FL_L96,time4.2Su_1.1.,0.956,4,2Su,1,0.956,26.842,1,sharp corners,smooth outline,surface,shape,2,4_2Su,sharp corners,smooth outline,2,2,"[u'sharp', u'corners']","[u'smooth', u'outline']","[(u'sharp', 'JJ'), (u'corners', 'NNS')]","[(u'smooth', 'NN'), (u'outline', 'NN')]","[(u'sharp', 'JJ'), (u'corners', 'NNS')]","[(u'smooth', 'NN'), (u'outline', 'NN')]","[(u'sharp', 'JJ'), (u'corners', 'NNS')]","[(u'smooth', 'NN'), (u'outline', 'NN')]",2,2,2,2,0.833333333,0.666666667,0.85106383,0.675,0.844444444,0.666666667
268,R_3IXoBlayO6G3NVL,1/15/16 15:57,1/15/16 16:02,1.429,1.429,9.722,1,round,pointy,8.061,8.061,13.484,1,longer,shorter,1,27,1,2,Spanish,FL_90|FL_72|FL_97|FL_94|FL_71|FL_91|FL_73|FL_74,FL_L86,FL_L78,FL_L62,FL_L88,FL_L69,FL_L93,FL_L70,FL_L95,time4.2Su_1.1.,1.787,4,2Su,1,1.787,22.344,1,slimmer design,bubbly design,surface,shape,2,4_2Su,slimmer design,bubbly design,2,2,"[u'slimmer', u'design']","[u'bubbly', u'design']","[(u'slimmer', 'NN'), (u'design', 'NN')]","[(u'bubbly', 'RB'), (u'design', 'VBN')]","[(u'slimmer', 'NN'), (u'design', 'NN')]","[(u'bubbly', 'RB'), (u'design', 'VBN')]","[(u'slimmer', 'NN'), (u'design', 'NN')]","[(u'bubbly', 'RB'), (u'design', 'VBN')]",2,2,2,2,0.833333333,0.666666667,0.85106383,0.675,0.844444444,0.666666667
269,R_2e55U34yqTqt794,1/15/16 15:28,1/15/16 15:33,9.728,9.728,34.492,1,it's a circle in the square,it's a triangle in the square,2.43,2.43,13.844,1,the line is longer,the line is shorter,,39,1,1,,FL_91|FL_71|FL_94|FL_90|FL_73|FL_72|FL_97|FL_74,FL_L86,FL_L78,FL_L62,FL_L88,FL_L63,FL_L92,FL_L70,FL_L96,time4.2Su_1.2.,1.995,4,2Su,2,1.995,20.107,1,this one looks smooth,looks alot rougher,surface,shape,2,4_2Su,looks alot rougher,this one looks smooth,3,4,"[u'looks', u'alot', u'rougher']","[u'this', u'one', u'looks', u'smooth']","[(u'looks', 'NNS'), (u'alot', 'VBD'), (u'rougher', 'RB')]","[(u'this', 'DT'), (u'one', 'NN'), (u'looks', 'VBZ'), (u'smooth', 'NN')]","[(u'looks', 'NNS'), (u'alot', 'VBD'), (u'rougher', 'RB')]","[(u'one', 'NN'), (u'looks', 'VBZ'), (u'smooth', 'NN')]","[(u'looks', 'NNS'), (u'alot', 'VBD'), (u'rougher', 'RB')]","[(u'one', 'NN'), (u'looks', 'VBZ'), (u'smooth', 'NN')]",3,3,3,3,0.833333333,0.666666667,0.85106383,0.675,0.844444444,0.666666667
270,R_1pVu6bx2JrPBRAO,1/15/16 15:50,1/15/16 15:52,1.92,10.116,11.677,3,shape,shape,1.475,4.889,6.344,3,size,size,,27,1,1,,FL_72|FL_97|FL_71|FL_90|FL_73|FL_94|FL_74|FL_91,FL_L4,FL_L81,FL_L62,FL_L89,FL_L69,FL_L92,FL_L70,FL_L95,time4.2Su_1.2.,0.575,4,2Su,2,1.112,8.459,2,smooth,not smooth,surface,shape,2,4_2Su,not smooth,smooth,2,1,"[u'not', u'smooth']",[u'smooth'],"[(u'not', 'RB'), (u'smooth', 'VBP')]","[(u'smooth', 'NN')]","[(u'not', 'RB'), (u'smooth', 'VBP')]","[(u'smooth', 'NN')]","[(u'not', 'RB'), (u'smooth', 'VBP')]","[(u'smooth', 'NN')]",2,1,2,1,0.833333333,0.666666667,0.85106383,0.675,0.844444444,0.666666667
271,R_9uAA61ginZnhUXv,1/15/16 15:50,1/15/16 15:54,3.055,3.055,23.821,1,is a circle,isa a triangle ,2.357,2.357,10.928,1,is longer,is shorter,,37,2,1,,FL_94|FL_74|FL_73|FL_97|FL_72|FL_91|FL_90|FL_71,FL_L4,FL_L78,FL_L68,FL_L89,FL_L63,FL_L92,FL_L70,FL_L95,time4.2Su_1.2.,3.622,4,2Su,2,3.622,28.112,1,rounded,angles and rounded,surface,shape,2,4_2Su,angles and rounded,rounded,3,1,"[u'angles', u'and', u'rounded']",[u'rounded'],"[(u'angles', 'NNS'), (u'and', 'CC'), (u'rounded', 'VBD')]","[(u'rounded', 'VBD')]","[(u'angles', 'NNS'), (u'rounded', 'VBD')]","[(u'rounded', 'VBD')]","[(u'angles', 'NNS'), (u'rounded', 'VBD')]","[(u'rounded', 'VBD')]",2,1,2,1,0.833333333,0.666666667,0.85106383,0.675,0.844444444,0.666666667
272,R_1l60jrGKazQcb9X,1/15/16 15:51,1/15/16 15:56,4.154,4.154,15.002,1,circle ,triangle ,3.434,3.434,11.994,1,is long,is short ,,36,1,1,,FL_97|FL_71|FL_90|FL_94|FL_72|FL_73|FL_74|FL_91,FL_L86,FL_L81,FL_L68,FL_L89,FL_L63,FL_L93,FL_L70,FL_L96,time4.2Su_1.2.,2.867,4,2Su,2,27.788,32.786,3,is smooth edged,is rough edged ,surface,shape,2,4_2Su,is rough edged ,is smooth edged,3,3,"[u'is', u'rough', u'edged']","[u'is', u'smooth', u'edged']","[(u'is', 'VBZ'), (u'rough', 'JJ'), (u'edged', 'JJ')]","[(u'is', 'VBZ'), (u'smooth', 'DT'), (u'edged', 'JJ')]","[(u'is', 'VBZ'), (u'rough', 'JJ'), (u'edged', 'JJ')]","[(u'is', 'VBZ'), (u'edged', 'JJ')]","[(u'rough', 'JJ'), (u'edged', 'JJ')]","[(u'edged', 'JJ')]",3,2,2,1,0.833333333,0.666666667,0.85106383,0.675,0.844444444,0.666666667
273,R_3iUVoARY38x5Rn3,1/15/16 15:52,1/15/16 15:56,4.513,4.513,20.16,1,circle in a square,triangle in a square,4.893,4.893,11.934,1,long line,short line,,30,2,1,,FL_90|FL_74|FL_73|FL_72|FL_71|FL_97|FL_94|FL_91,FL_L4,FL_L78,FL_L68,FL_L88,FL_L69,FL_L92,FL_L70,FL_L96,time4.2Su_1.2.,3.982,4,2Su,2,3.982,22.821,1,smooth edges,jagged edges,surface,shape,2,4_2Su,jagged edges,smooth edges,2,2,"[u'jagged', u'edges']","[u'smooth', u'edges']","[(u'jagged', 'VBD'), (u'edges', 'NNS')]","[(u'smooth', 'NN'), (u'edges', 'NNS')]","[(u'jagged', 'VBD'), (u'edges', 'NNS')]","[(u'smooth', 'NN'), (u'edges', 'NNS')]","[(u'jagged', 'VBD'), (u'edges', 'NNS')]","[(u'smooth', 'NN'), (u'edges', 'NNS')]",2,2,2,2,0.833333333,0.666666667,0.85106383,0.675,0.844444444,0.666666667
274,R_3qyOB1D3RvN8L4W,1/15/16 15:53,1/15/16 15:57,2.348,2.348,10.583,1,circle,triangle,2.221,2.221,12.214,1,longer line,short distance line,1,33,1,1,,FL_71|FL_97|FL_94|FL_91|FL_73|FL_90|FL_72|FL_74,FL_L4,FL_L78,FL_L68,FL_L88,FL_L63,FL_L93,FL_L70,FL_L96,time4.2Su_1.2.,2.739,4,2Su,2,2.739,26.219,1,neater,looks like someone's hand was shaking when doing it ,surface,shape,2,4_2Su,looks like someone's hand was shaking when doing it ,neater,9,1,"[u'looks', u'like', u""someone's"", u'hand', u'was', u'shaking', u'when', u'doing', u'it']",[u'neater'],"[(u'looks', 'NNS'), (u'like', 'IN'), (u'someone', 'NN'), (u""'s"", 'POS'), (u'hand', 'NN'), (u'was', 'VBD'), (u'shaking', 'VBG'), (u'when', 'WRB'), (u'doing', 'VBG'), (u'it', 'PRP')]","[(u'neater', 'NN')]","[(u'looks', 'NNS'), (u'someone', 'NN'), (u'hand', 'NN'), (u'was', 'VBD'), (u'shaking', 'VBG'), (u'doing', 'VBG')]","[(u'neater', 'NN')]","[(u'looks', 'NNS'), (u'someone', 'NN'), (u'hand', 'NN'), (u'shaking', 'VBG'), (u'doing', 'VBG')]","[(u'neater', 'NN')]",6,1,5,1,0.833333333,0.666666667,0.85106383,0.675,0.844444444,0.666666667
275,R_uvHVTlMiI3QmmMF,1/15/16 15:52,1/15/16 15:58,3.957,3.957,24.545,1,no sides at all,has three sides,3.451,3.451,27.601,1,left line is longer,right line is shorter,,28,1,1,,FL_72|FL_90|FL_71|FL_94|FL_97|FL_73|FL_74|FL_91,FL_L4,FL_L81,FL_L62,FL_L88,FL_L69,FL_L92,FL_L70,FL_L95,time4.2Su_1.2.,5.507,4,2Su,2,5.507,25.845,1,less complicated,too complicated,surface,shape,2,4_2Su,too complicated,less complicated,2,2,"[u'too', u'complicated']","[u'less', u'complicated']","[(u'too', 'RB'), (u'complicated', 'VBD')]","[(u'less', 'JJR'), (u'complicated', 'VBN')]","[(u'too', 'RB'), (u'complicated', 'VBD')]","[(u'less', 'JJR'), (u'complicated', 'VBN')]","[(u'too', 'RB'), (u'complicated', 'VBD')]","[(u'less', 'JJR'), (u'complicated', 'VBN')]",2,2,2,2,0.833333333,0.666666667,0.85106383,0.675,0.844444444,0.666666667
276,R_1FrHiXUTdfOkgcK,1/15/16 15:50,1/15/16 15:59,7.473,52.345,53.616,8,soft bent line,"rigid, straight line",7.995,33.334,34.632,4,long line,short line,1,47,2,1,,FL_71|FL_97|FL_91|FL_94|FL_73|FL_74|FL_90|FL_72,FL_L86,FL_L81,FL_L68,FL_L88,FL_L69,FL_L92,FL_L70,FL_L95,time4.2Su_1.2.,4.726,4,2Su,2,49.532,51.061,4,smooth curvy off-shoots,jagged off-shoots,surface,shape,2,4_2Su,jagged off-shoots,smooth curvy off-shoots,2,3,"[u'jagged', u'off-shoots']","[u'smooth', u'curvy', u'off-shoots']","[(u'jagged', 'VBD'), (u'off-shoots', 'NNS')]","[(u'smooth', 'NN'), (u'curvy', 'NN'), (u'off-shoots', 'NNS')]","[(u'jagged', 'VBD'), (u'off-shoots', 'NNS')]","[(u'smooth', 'NN'), (u'curvy', 'NN'), (u'off-shoots', 'NNS')]","[(u'jagged', 'VBD'), (u'off-shoots', 'NNS')]","[(u'smooth', 'NN'), (u'curvy', 'NN'), (u'off-shoots', 'NNS')]",2,3,2,3,0.833333333,0.666666667,0.85106383,0.675,0.844444444,0.666666667
277,R_3oGwlvMwRJfLkLL,1/15/16 15:53,1/15/16 15:59,9.586,9.586,19.293,1,circle,triangle,2.088,2.088,11.196,1,long line,short line,,55,1,1,,FL_97|FL_74|FL_71|FL_90|FL_91|FL_72|FL_73|FL_94,FL_L86,FL_L81,FL_L62,FL_L89,FL_L63,FL_L92,FL_L70,FL_L95,time4.2Su_1.2.,6.325,4,2Su,2,6.325,33.455,1,smooth outline,ragged outline,surface,shape,2,4_2Su,ragged outline,smooth outline,2,2,"[u'ragged', u'outline']","[u'smooth', u'outline']","[(u'ragged', 'VBD'), (u'outline', 'NN')]","[(u'smooth', 'NN'), (u'outline', 'NN')]","[(u'ragged', 'VBD'), (u'outline', 'NN')]","[(u'smooth', 'NN'), (u'outline', 'NN')]","[(u'ragged', 'VBD'), (u'outline', 'NN')]","[(u'smooth', 'NN'), (u'outline', 'NN')]",2,2,2,2,0.833333333,0.666666667,0.85106383,0.675,0.844444444,0.666666667
278,R_2f2JAnFgFN58l8p,1/15/16 15:59,1/15/16 16:01,1.525,1.525,5.993,1,circle,triangle,1.26,1.26,4.244,1,long,short,,25,1,1,,FL_74|FL_71|FL_91|FL_97|FL_73|FL_90|FL_72|FL_94,FL_L4,FL_L81,FL_L62,FL_L88,FL_L63,FL_L92,FL_L70,FL_L95,time4.2Su_1.2.,0.897,4,2Su,2,0.897,5.086,1,smooth,rough,surface,shape,2,4_2Su,rough,smooth,1,1,[u'rough'],[u'smooth'],"[(u'rough', 'IN')]","[(u'smooth', 'NN')]",[],"[(u'smooth', 'NN')]",[],"[(u'smooth', 'NN')]",0,1,0,1,0.833333333,0.666666667,0.85106383,0.675,0.844444444,0.666666667
279,R_1jIBn6zMyh15Xqd,1/15/16 15:53,1/15/16 16:04,14.35,103.344,118.01,5,the left image is a circle.,the right image is a triangle.,12.154,42.048,68.898,2,the left image is a longer line.,the right image is a shorter line.,,21,2,1,,FL_72|FL_73|FL_94|FL_97|FL_91|FL_74|FL_90|FL_71,FL_L4,FL_L78,FL_L68,FL_L89,FL_L69,FL_L93,FL_L70,FL_L96,time4.2Su_1.2.,32.269,4,2Su,2,43.471,55.735,2,bubble shape,pointy shape,surface,shape,2,4_2Su,pointy shape,bubble shape,2,2,"[u'pointy', u'shape']","[u'bubble', u'shape']","[(u'pointy', 'NN'), (u'shape', 'NN')]","[(u'bubble', 'JJ'), (u'shape', 'NN')]","[(u'pointy', 'NN'), (u'shape', 'NN')]","[(u'bubble', 'JJ'), (u'shape', 'NN')]","[(u'pointy', 'NN'), (u'shape', 'NN')]","[(u'bubble', 'JJ'), (u'shape', 'NN')]",2,2,2,2,0.833333333,0.666666667,0.85106383,0.675,0.844444444,0.666666667
280,R_2diNoAtgQloncCP,1/15/16 15:17,1/15/16 15:22,1.237,6.701,20.361,3,curved line,straight lines,1.01,3.364,7.325,3,longer,shorter,1,32,2,1,,FL_73|FL_90|FL_72|FL_74|FL_91|FL_97|FL_94|FL_71,FL_L86,FL_L78,FL_L62,FL_L88,FL_L63,FL_L92,FL_L64,FL_L95,time4.1Sh_1.1.,0.874,4,1Sh,1,5.2,15.507,2,three main parts,four main parts,shape,surface,1,4_1Sh,three main parts,four main parts,3,3,"[u'three', u'main', u'parts']","[u'four', u'main', u'parts']","[(u'three', 'CD'), (u'main', 'JJ'), (u'parts', 'NNS')]","[(u'four', 'PRP$'), (u'main', 'JJ'), (u'parts', 'NNS')]","[(u'three', 'CD'), (u'main', 'JJ'), (u'parts', 'NNS')]","[(u'main', 'JJ'), (u'parts', 'NNS')]","[(u'three', 'CD'), (u'main', 'JJ'), (u'parts', 'NNS')]","[(u'main', 'JJ'), (u'parts', 'NNS')]",3,2,3,2,0.830188679,0.793103448,0.791666667,0.863636364,0.791666667,0.860465116
281,R_VNZgvzbzGTYcEdb,1/15/16 15:23,1/15/16 15:25,2.751,3.013,8.542,2,Is a triangle ,is a circle,1.96,2.744,5.701,2,short ,long ,,33,2,1,,FL_90|FL_91|FL_97|FL_94|FL_73|FL_74|FL_72|FL_71,FL_L86,FL_L81,FL_L68,FL_L89,FL_L63,FL_L93,FL_L64,FL_L95,time4.1Sh_1.1.,1.486,4,1Sh,1,1.486,8.784,1,NARROW AND LONG ,FAT AND TALL ,shape,surface,1,4_1Sh,NARROW AND LONG ,FAT AND TALL ,3,3,"[u'NARROW', u'AND', u'LONG']","[u'FAT', u'AND', u'TALL']","[(u'NARROW', 'NN'), (u'AND', 'CC'), (u'LONG', 'NNP')]","[(u'FAT', 'NNP'), (u'AND', 'CC'), (u'TALL', 'NNP')]","[(u'NARROW', 'NN'), (u'LONG', 'NNP')]","[(u'FAT', 'NNP'), (u'TALL', 'NNP')]","[(u'NARROW', 'NN'), (u'LONG', 'NNP')]","[(u'FAT', 'NNP'), (u'TALL', 'NNP')]",2,2,2,2,0.830188679,0.793103448,0.791666667,0.863636364,0.791666667,0.860465116
282,R_1jVSUb5xOFV66uP,1/15/16 15:26,1/15/16 15:29,0.841,0.841,11.903,1,It's a circle.,It's a triangle.,0.831,11.881,16.38,2,Longer line.,Shorter line.,1,28,2,1,,FL_94|FL_72|FL_73|FL_71|FL_74|FL_90|FL_97|FL_91,FL_L4,FL_L78,FL_L68,FL_L88,FL_L63,FL_L93,FL_L70,FL_L95,time4.1Sh_1.1.,1.026,4,1Sh,1,1.994,8.255,2,More round.,More jagged.,shape,surface,1,4_1Sh,More round.,More jagged.,2,2,"[u'More', u'round.']","[u'More', u'jagged.']","[(u'More', 'JJR'), (u'round', 'NN'), (u'.', '.')]","[(u'More', 'JJR'), (u'jagged', 'VBD'), (u'.', '.')]","[(u'More', 'JJR'), (u'round', 'NN')]","[(u'More', 'JJR'), (u'jagged', 'VBD')]","[(u'More', 'JJR'), (u'round', 'NN')]","[(u'More', 'JJR'), (u'jagged', 'VBD')]",2,2,2,2,0.830188679,0.793103448,0.791666667,0.863636364,0.791666667,0.860465116
283,R_1rDhoNLqc2XfuKX,1/15/16 15:35,1/15/16 15:40,4.436,4.436,22.349,1,is round and does not have corner,has straight lines and angles,2.611,2.611,12.42,1,the line is longer,the line is shorter,,26,2,1,,FL_97|FL_71|FL_90|FL_73|FL_91|FL_74|FL_94|FL_72,FL_L4,FL_L78,FL_L68,FL_L89,FL_L69,FL_L93,FL_L64,FL_L95,time4.1Sh_1.1.,6.834,4,1Sh,1,6.834,50.251,1,has more round looking apearance,is round as well but has sharper edges and smaller details,shape,surface,1,4_1Sh,has more round looking apearance,is round as well but has sharper edges and smaller details,5,11,"[u'has', u'more', u'round', u'looking', u'apearance']","[u'is', u'round', u'as', u'well', u'but', u'has', u'sharper', u'edges', u'and', u'smaller', u'details']","[(u'has', 'VBZ'), (u'more', 'JJR'), (u'round', 'NN'), (u'looking', 'VBG'), (u'apearance', 'NN')]","[(u'is', 'VBZ'), (u'round', 'VBN'), (u'as', 'RB'), (u'well', 'RB'), (u'but', 'CC'), (u'has', 'VBZ'), (u'sharper', 'JJR'), (u'edges', 'NNS'), (u'and', 'CC'), (u'smaller', 'JJR'), (u'details', 'NNS')]","[(u'has', 'VBZ'), (u'more', 'JJR'), (u'round', 'NN'), (u'looking', 'VBG'), (u'apearance', 'NN')]","[(u'is', 'VBZ'), (u'round', 'VBN'), (u'as', 'RB'), (u'well', 'RB'), (u'has', 'VBZ'), (u'sharper', 'JJR'), (u'edges', 'NNS'), (u'smaller', 'JJR'), (u'details', 'NNS')]","[(u'has', 'VBZ'), (u'more', 'JJR'), (u'round', 'NN'), (u'looking', 'VBG'), (u'apearance', 'NN')]","[(u'round', 'VBN'), (u'as', 'RB'), (u'well', 'RB'), (u'has', 'VBZ'), (u'sharper', 'JJR'), (u'edges', 'NNS'), (u'smaller', 'JJR'), (u'details', 'NNS')]",5,9,5,8,0.830188679,0.793103448,0.791666667,0.863636364,0.791666667,0.860465116
284,R_9uAA61ginZnhUXv,1/15/16 15:50,1/15/16 15:54,3.055,3.055,23.821,1,is a circle,isa a triangle ,2.357,2.357,10.928,1,is longer,is shorter,,37,2,1,,FL_94|FL_74|FL_73|FL_97|FL_72|FL_91|FL_90|FL_71,FL_L4,FL_L78,FL_L68,FL_L89,FL_L63,FL_L92,FL_L70,FL_L95,time4.1Sh_1.1.,14.255,4,1Sh,1,14.255,32.785,1,three pronged,four pronged,shape,surface,1,4_1Sh,three pronged,four pronged,2,2,"[u'three', u'pronged']","[u'four', u'pronged']","[(u'three', 'CD'), (u'pronged', 'VBD')]","[(u'four', 'PRP$'), (u'pronged', 'VBD')]","[(u'three', 'CD'), (u'pronged', 'VBD')]","[(u'pronged', 'VBD')]","[(u'three', 'CD'), (u'pronged', 'VBD')]","[(u'pronged', 'VBD')]",2,1,2,1,0.830188679,0.793103448,0.791666667,0.863636364,0.791666667,0.860465116
285,R_27s4JkihOkiTFix,1/15/16 15:53,1/15/16 15:56,2.693,2.693,7.695,1,Circle,Triangle,2.026,2.026,8.586,1,Long line, Short line,1,25,2,1,,FL_72|FL_71|FL_74|FL_97|FL_94|FL_91|FL_73|FL_90,FL_L4,FL_L81,FL_L68,FL_L88,FL_L69,FL_L92,FL_L70,FL_L95,time4.1Sh_1.1.,2.781,4,1Sh,1,3.453,9.683,2,different shape,different shape,shape,surface,1,4_1Sh,different shape,different shape,2,2,"[u'different', u'shape']","[u'different', u'shape']","[(u'different', 'JJ'), (u'shape', 'NN')]","[(u'different', 'JJ'), (u'shape', 'NN')]","[(u'different', 'JJ'), (u'shape', 'NN')]","[(u'different', 'JJ'), (u'shape', 'NN')]","[(u'different', 'JJ'), (u'shape', 'NN')]","[(u'different', 'JJ'), (u'shape', 'NN')]",2,2,2,2,0.830188679,0.793103448,0.791666667,0.863636364,0.791666667,0.860465116
286,R_1f3ijP6IPsrwVQ0,1/15/16 15:52,1/15/16 15:57,5.714,5.714,22.087,1,its a circle,its a triangle,4.06,12.475,21.762,2,the middle line is longer,the middle line is shorter,,30,2,1,,FL_72|FL_91|FL_71|FL_74|FL_73|FL_90|FL_97|FL_94,FL_L86,FL_L78,FL_L68,FL_L89,FL_L69,FL_L92,FL_L70,FL_L95,time4.1Sh_1.1.,6.791,4,1Sh,1,11.945,22.083,2,rounder lines,sharper lines,shape,surface,1,4_1Sh,rounder lines,sharper lines,2,2,"[u'rounder', u'lines']","[u'sharper', u'lines']","[(u'rounder', 'NN'), (u'lines', 'NNS')]","[(u'sharper', 'JJR'), (u'lines', 'NNS')]","[(u'rounder', 'NN'), (u'lines', 'NNS')]","[(u'sharper', 'JJR'), (u'lines', 'NNS')]","[(u'rounder', 'NN'), (u'lines', 'NNS')]","[(u'sharper', 'JJR'), (u'lines', 'NNS')]",2,2,2,2,0.830188679,0.793103448,0.791666667,0.863636364,0.791666667,0.860465116
287,R_1FKVGqPxtIE4pdF,1/15/16 15:53,1/15/16 15:58,1.46,1.82,9.317,2,circle,triangle,1.611,1.611,9.266,1,long line,short line,,43,2,1,,FL_72|FL_97|FL_94|FL_91|FL_90|FL_74|FL_71|FL_73,FL_L4,FL_L78,FL_L62,FL_L89,FL_L69,FL_L92,FL_L64,FL_L95,time4.1Sh_1.1.,1.957,4,1Sh,1,3.059,21.953,2,3 armed image,4 armed image,shape,surface,1,4_1Sh,3 armed image,4 armed image,3,3,"[u'3', u'armed', u'image']","[u'4', u'armed', u'image']","[(u'3', 'LS'), (u'armed', 'VBN'), (u'image', 'NN')]","[(u'4', 'LS'), (u'armed', 'VBN'), (u'image', 'NN')]","[(u'3', 'LS'), (u'armed', 'VBN'), (u'image', 'NN')]","[(u'4', 'LS'), (u'armed', 'VBN'), (u'image', 'NN')]","[(u'3', 'LS'), (u'armed', 'VBN'), (u'image', 'NN')]","[(u'4', 'LS'), (u'armed', 'VBN'), (u'image', 'NN')]",3,3,3,3,0.830188679,0.793103448,0.791666667,0.863636364,0.791666667,0.860465116
288,R_uvHVTlMiI3QmmMF,1/15/16 15:52,1/15/16 15:58,3.957,3.957,24.545,1,no sides at all,has three sides,3.451,3.451,27.601,1,left line is longer,right line is shorter,,28,1,1,,FL_72|FL_90|FL_71|FL_94|FL_97|FL_73|FL_74|FL_91,FL_L4,FL_L81,FL_L62,FL_L88,FL_L69,FL_L92,FL_L70,FL_L95,time4.1Sh_1.1.,4.946,4,1Sh,1,4.946,46.514,1,does not look like an animal,looks like an animal,shape,surface,1,4_1Sh,does not look like an animal,looks like an animal,6,4,"[u'does', u'not', u'look', u'like', u'an', u'animal']","[u'looks', u'like', u'an', u'animal']","[(u'does', 'VBZ'), (u'not', 'RB'), (u'look', 'VB'), (u'like', 'IN'), (u'an', 'DT'), (u'animal', 'JJ')]","[(u'looks', 'NNS'), (u'like', 'IN'), (u'an', 'DT'), (u'animal', 'JJ')]","[(u'does', 'VBZ'), (u'not', 'RB'), (u'look', 'VB'), (u'animal', 'JJ')]","[(u'looks', 'NNS'), (u'animal', 'JJ')]","[(u'does', 'VBZ'), (u'not', 'RB'), (u'look', 'VB'), (u'animal', 'JJ')]","[(u'looks', 'NNS'), (u'animal', 'JJ')]",4,2,4,2,0.830188679,0.793103448,0.791666667,0.863636364,0.791666667,0.860465116
289,R_2q9POO3pqmktnrU,1/15/16 15:25,1/15/16 15:33,4.55,17.183,29.722,2,The figure is round.,The figure has sides or edges.,2.386,15.893,28.515,2,It is a long horizontal line.,It is a shorter horizontal line.,,32,2,1,,FL_94|FL_71|FL_72|FL_91|FL_97|FL_74|FL_73|FL_90,FL_L86,FL_L81,FL_L68,FL_L89,FL_L69,FL_L92,FL_L64,FL_L95,time4.1Sh_1.2.,2.611,4,1Sh,2,2.611,27.74,1,Image looks bigger.,Image looks smaller.,shape,surface,1,4_1Sh,Image looks smaller.,Image looks bigger.,3,3,"[u'Image', u'looks', u'smaller.']","[u'Image', u'looks', u'bigger.']","[(u'Image', 'NN'), (u'looks', 'NNS'), (u'smaller', 'JJR'), (u'.', '.')]","[(u'Image', 'NN'), (u'looks', 'NNS'), (u'bigger', 'JJR'), (u'.', '.')]","[(u'Image', 'NN'), (u'looks', 'NNS'), (u'smaller', 'JJR')]","[(u'Image', 'NN'), (u'looks', 'NNS'), (u'bigger', 'JJR')]","[(u'Image', 'NN'), (u'looks', 'NNS'), (u'smaller', 'JJR')]","[(u'Image', 'NN'), (u'looks', 'NNS'), (u'bigger', 'JJR')]",3,3,3,3,0.830188679,0.793103448,0.791666667,0.863636364,0.791666667,0.860465116
290,R_1pVu6bx2JrPBRAO,1/15/16 15:50,1/15/16 15:52,1.92,10.116,11.677,3,shape,shape,1.475,4.889,6.344,3,size,size,,27,1,1,,FL_72|FL_97|FL_71|FL_90|FL_73|FL_94|FL_74|FL_91,FL_L4,FL_L81,FL_L62,FL_L89,FL_L69,FL_L92,FL_L70,FL_L95,time4.1Sh_1.2.,2.263,4,1Sh,2,2.263,11.627,1,more,less,shape,surface,1,4_1Sh,less,more,1,1,[u'less'],[u'more'],"[(u'less', 'JJR')]","[(u'more', 'JJR')]","[(u'less', 'JJR')]","[(u'more', 'JJR')]","[(u'less', 'JJR')]","[(u'more', 'JJR')]",1,1,1,1,0.830188679,0.793103448,0.791666667,0.863636364,0.791666667,0.860465116
